"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","delay","latency"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","99"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","515"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","104"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","115"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","115"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","515"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","111"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","115"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","115"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","515"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","515"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","111"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","99"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","115"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","115"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","515"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","99"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","515"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","99"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","99"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","499"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","98"
"IE","11.0","11","Trident","7.0","Windows","10","minno","500","498"
"IE","11.0","11","Trident","7.0","Windows","10","minno","100","99"
