"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","showlatency","hidelatency","delay","measuredto"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80228","807256","800","803"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","88744","100","101"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","73484","122880","110","114"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78620","157016","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","406184","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","807248","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","105816","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","105808","110","112"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78592","157016","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","406184","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80300","807256","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","105816","100","103"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","107512","110","112"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78604","139944","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","423248","400","403"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","807252","800","805"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","105816","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78616","107520","110","111"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","157012","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","407896","400","402"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78600","808960","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","88740","100","101"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","73492","122872","110","114"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","139944","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","406196","400","404"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","807252","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","88752","100","101"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","73484","105808","110","111"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","138240","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","407892","400","403"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78596","808960","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","107520","100","102"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78616","105812","110","111"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","139944","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78600","407888","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78628","808960","800","804"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78624","107520","100","101"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78604","107520","110","113"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78616","157012","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","407896","400","404"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78620","808960","800","803"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78620","105816","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80304","105808","110","112"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","139944","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78616","407884","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78600","808960","800","804"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","105816","100","102"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78616","107520","110","114"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78596","139952","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","406184","400","403"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80228","807248","800","800"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","105808","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","105808","110","113"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78616","139944","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","406184","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","807256","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","105808","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80336","105808","110","113"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80224","138232","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","406192","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","808968","800","804"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","105816","100","103"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","105808","110","111"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","139952","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78592","407896","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","808960","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","107520","100","103"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","105820","110","110"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","97384","138232","150","168"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","407892","400","405"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78616","808960","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78624","105808","100","103"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80332","105808","110","111"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80228","139944","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","407896","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","808960","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78604","107528","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78512","107520","110","114"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","157016","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78520","407888","400","402"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78632","808952","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","88744","100","100"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","73484","122880","110","114"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","157008","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","407896","400","403"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","807252","800","803"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","105820","100","102"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78600","105816","110","111"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","198088","139936","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","85448","423256","400","416"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","807256","800","805"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","105808","100","103"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","105816","110","114"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","155300","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","406192","400","403"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","112640","774828","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","87164","88744","100","105"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","73484","122880","110","113"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","138240","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","406184","400","402"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","808960","800","800"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78604","105820","100","102"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80220","105816","110","110"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","138240","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","407880","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78632","808952","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","105808","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80300","105808","110","113"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80236","157008","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78520","407888","400","405"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78632","808960","800","804"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78604","107520","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78512","105820","110","110"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","139936","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78596","407896","400","402"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78620","808952","800","800"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","105808","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78600","107520","110","113"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78620","139952","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","406184","400","403"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","807256","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","105816","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80224","105824","110","112"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78620","139936","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80304","406184","400","405"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","807248","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80224","105812","100","105"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80304","105816","110","112"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","155304","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","406188","400","405"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80224","807252","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","105816","100","102"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80216","105812","110","114"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","155312","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","406176","400","403"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","807248","800","805"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","105808","100","103"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","105816","110","115"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","155296","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80224","406184","400","403"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80332","807248","800","803"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80236","90448","100","100"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","71764","122880","110","115"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80340","155304","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","406180","400","404"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","807256","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80340","105808","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","105808","110","112"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","138240","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","406184","400","402"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","808968","800","805"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","105816","100","102"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","105816","110","112"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","139948","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","407888","400","403"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","808968","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","107520","100","103"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78596","105808","110","113"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","139956","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","407896","400","400"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","808960","800","803"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80304","105816","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","107520","110","115"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78616","157020","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78616","407892","400","402"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80216","807256","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","105816","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78604","107520","110","112"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78524","139948","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","406192","400","405"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","807256","800","805"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","105812","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","105812","110","114"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78604","139952","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80340","406184","400","400"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","824320","800","800"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","105816","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78624","107524","110","114"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","157016","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80300","406184","400","402"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","807256","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","105816","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","107520","110","113"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","157008","150","166"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78520","407888","400","403"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","807260","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","105816","100","105"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78596","105808","110","111"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","139948","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","406184","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80304","807256","800","803"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","105816","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","105808","110","114"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78616","139952","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80332","406184","400","404"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","807256","800","802"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","105816","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","105812","110","111"
