"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","showlatency","hidelatency","delay","measuredto"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51284","91624","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53720","107880","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51668","141408","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51544","91376","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53716","107888","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51552","141544","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51676","91240","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53728","107888","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52824","141296","150","150"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52576","91400","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53592","107904","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51808","141288","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51672","91240","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53592","108000","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51668","141424","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51544","91240","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","54748","108016","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51548","141440","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","937428","107888","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","634464","107872","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","49492","158088","150","150"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52708","91228","100","100"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53952","107752","110","110"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52704","141288","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","235624","91132","100","100"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","486232","107752","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","49632","141288","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52568","91248","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53852","108016","110","110"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52564","141416","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51768","91112","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53592","108136","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51684","141440","150","150"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51548","91112","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53856","107872","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51672","141296","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51540","91384","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53812","107888","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51540","141536","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51544","91240","100","101"
