"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","showlatency","hidelatency","delay","measuredto"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","85416","85328","100","101"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","76876","102404","110","111"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","83632","136528","150","153"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82024","387416","400","401"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82028","805544","800","800"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","83728","85336","100","100"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","76880","102400","110","112"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","83636","134824","150","152"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","83728","404480","400","401"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82036","805548","800","802"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82024","87040","100","101"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","75192","104104","110","110"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82016","136528","150","151"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82020","404480","400","402"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82004","805544","800","800"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82032","87040","100","104"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","76884","102408","110","112"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82020","138240","150","151"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82028","404480","400","401"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82028","805544","800","800"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82032","87040","100","101"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","75192","104104","110","112"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82016","136536","150","150"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82028","389120","400","402"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82024","805548","800","800"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","81932","87040","100","101"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","75180","104104","110","113"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82028","136532","150","151"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82016","387408","400","403"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","81932","805544","800","801"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","83644","85328","100","100"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","76908","102392","110","114"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","83752","136532","150","152"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82024","404476","400","402"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82024","805552","800","801"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","82044","87032","100","100"
"Firefox","53.0","53","Gecko","53.0","Mac OS","10.11","minno","75204","104096","110","112"
