"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","showlatency","hidelatency","delay","measuredto"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66608","117616","110","113"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","150036","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","400968","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68256","798600","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68268","98864","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","69996","115992","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68268","150048","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","400944","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","800308","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","100576","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","115912","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","150064","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68276","399248","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","800304","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66556","100592","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","117632","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","150088","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66552","399256","400","399"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68260","798608","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68308","98848","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","69964","116016","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","150060","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","400960","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","800328","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","100568","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","115904","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68268","150088","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","399216","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68296","800272","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68276","98888","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","69980","115984","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","150064","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68272","399248","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","800304","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","100580","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","117656","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66556","150080","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66556","399248","400","401"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68264","800304","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68268","100576","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66552","115944","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68264","150056","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","400952","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","800292","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","100584","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","115928","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","150056","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","400952","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68260","800304","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","100560","100","101"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","117616","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68300","150020","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","399264","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68280","800280","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","100584","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66552","115940","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","150072","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68288","399224","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","800304","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","100584","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66596","117632","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","150040","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","400968","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","800312","800","800"
