"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","showlatency","hidelatency","delay","measuredto"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","70160","104112","100","105"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47884","121168","110","111"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47884","155308","150","150"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","46184","406184","400","402"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47888","824320","800","804"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","46184","105812","100","100"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","46188","122872","110","114"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","46112","172356","150","151"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47912","406184","400","403"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","46164","824328","800","804"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47888","104104","100","101"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47888","121168","110","111"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47820","155284","150","152"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47892","404484","400","402"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47892","807256","800","800"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47888","104108","100","102"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47888","121176","110","112"
"Chrome","58.0.3029.96","58","WebKit","537.36","Mac OS","10.11.6","minno","47900","172368","150","153"
