"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","50900","102008","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","59220","110344","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","50908","102144","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","58068","110472","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","149","50648","102392","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","57948","110608","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","50768","102136","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59096","110616","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","50772","102144","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59092","110616","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","148","50644","102280","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","152","42456","110480","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","50528","102528","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","42196","110736","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","50648","102272","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","58836","110728","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","149","50644","102400","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","58848","110736","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","50516","102536","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","173","58836","110736","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","149","50396","102520","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","59092","110600","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","149","50516","102392","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","58964","110728","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","50520","102400","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","42196","110744","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","164","67156","102536","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","58840","110728","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","148","50516","102404","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","57948","110728","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","149","50516","102400","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","166","57812","110864","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","149","50520","102408","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","58840","110856","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","148","50524","102392","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","58716","110856","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","148","50516","102528","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","58724","110864","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","51024","102008","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","167","58964","110608","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","149","50772","102264","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","58844","110736","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","149","50776","102152","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","58964","110728","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","148","50648","102272","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","59092","110600","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","148","49616","102264","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59096","110600","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","149","50656","102276","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","153","42592","110352","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","167","67300","102400","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","58968","110608","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","50392","102656","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","152","42456","110488","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","50896","102008","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","152","42196","110864","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51036","101880","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","59476","110092","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","149","50900","102136","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","59348","110216","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","50644","102392","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","58580","110100","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","50772","102024","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59104","110616","110000"
