"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51156","144648","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51036","161544","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51028","144776","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","159","50020","161428","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","149","51164","144760","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51168","161416","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","151","51044","161416","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51036","161544","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51028","144768","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","158","51028","161416","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","151","51168","144776","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51032","161544","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51032","144640","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51164","161424","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51168","144640","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","161","51168","161428","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","50912","144888","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51032","161544","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51032","144760","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51032","161416","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51160","144760","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","50008","161416","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51040","144768","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51168","161416","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","151","51160","144632","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51176","161424","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","50392","145416","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","50908","161688","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","50652","145152","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51032","161424","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","151","51176","144632","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51164","161552","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51032","144648","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51028","161560","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51160","144648","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","159","51160","161424","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","50908","144896","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51156","161424","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51032","144640","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51172","161416","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51164","144640","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","161","51164","161416","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51040","144768","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51160","161416","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","151","51164","144640","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51168","161424","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51036","144768","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","159","51036","161544","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51048","144768","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51032","161416","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","151","51164","144760","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51044","161556","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","151","50900","144768","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51164","161304","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","152","51156","144760","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","161","51168","161428","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","50908","144904","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51036","161424","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51160","144640","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51164","161424","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51028","144776","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","161","51172","161304","110000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","150","51156","144776","100000"
"Chrome","56.0.2924.87","56","WebKit","537.36","Mac OS","10.11.6","minno","160","51028","161552","110000"
