"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","176","67688","178188","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67800","161416","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67820","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67800","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","176","67796","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67808","161544","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67676","178184","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67804","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67816","178200","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67804","161536","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67676","178208","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67672","161544","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67668","178328","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","166","66672","161536","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67800","178200","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67688","161544","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67676","178312","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","165","67672","161536","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67820","178060","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67808","161536","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67688","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","166","67796","161536","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","176","67796","178064","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67808","161544","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67668","178200","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67804","161552","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","176","67672","178184","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67800","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67928","178080","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67804","161536","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","176","67668","178200","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67804","161544","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67672","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","166","67804","178176","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","191","83568","178064","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67800","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67924","178184","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67048","162192","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67676","178184","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67796","161536","100000"
