"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44444","756400","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","342","42752","356360","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42732","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44448","356360","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44444","758104","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","340","41052","356352","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42740","756400","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","340","42756","356360","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44420","758120","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","340","41036","356352","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44460","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44444","354640","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44448","754696","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46168","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44440","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44456","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44456","754692","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46144","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44460","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44460","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44440","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","346","46164","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44472","756392","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","341","42716","354664","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44444","754696","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44460","356352","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44440","756384","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","342","42752","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44460","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46148","356360","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42760","754680","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44444","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46164","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","342","42740","356352","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44448","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44452","356360","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42728","754680","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46176","356348","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","741","42740","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44456","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46156","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44444","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44440","754696","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44476","356340","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44456","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44448","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44464","754684","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46160","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44444","754704","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44460","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44452","754672","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46160","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44460","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44456","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44444","754672","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46180","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44440","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44444","354664","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44436","754688","300"
