"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","70496","94016","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","84","70360","77356","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","50652","112576","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","71","67420","79144","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","92","67164","97200","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","84","66528","81952","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","99","53080","110528","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","77","64212","80296","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","93","70368","93616","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","44","1510228","41304","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","69","80604","79416","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","73","68436","80560","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","445","903132","224","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","2","92","229672","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","2","338168","472","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","89","64600","78120","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","52052","113472","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","73","66268","80304","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","65620","98744","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","86","55532","91796","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","97","53080","111032","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","76","70236","74792","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","51672","112696","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","73","68180","78000","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","68824","95920","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","86","50392","98864","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","93","64980","100544","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","79","61408","82224","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","71532","91816","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","86","52584","94360","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","53220","111408","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","73","67036","79144","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","50644","113592","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","74","66648","80552","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","63968","100656","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","75","63708","79784","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","52960","94124","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","86","52076","95128","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","51796","113216","110000"
