Browser,"Browser Version","Short Browser Version",Engine,"Engine Version",OS,"OS Version",Measurement,delay,latency
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno","300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.56499999999505
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.325000000004366
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",51.224999999998545
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",51.279999999998836
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",51.229999999995925
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.83499999999913
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.924999999995634
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.33999999999651
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.96499999999651
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.74499999999534
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.59499999999389
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.29000000000087
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",51.19499999999971
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.8949999999968
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.200000000004366
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.16500000000087
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.325000000004366
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",50.24000000000524
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","vanilla","50",51.220000000001164
